state,lga,ward,health_facility,Latitude,Longitude,type_hf,status,accessibility
Borno,Damboa,Wawa / Korede,Bulagibam Dispensary,9.951944444,12.95194444,Health Post,Partially Functioning,True
Borno,Damboa,Wawa / Korede,Korede Dispensary,9.4980745,12.9529262,Health Clinic,Not Functioning,False
Borno,Damboa,Wawa / Korede,Wawa Dispensary,10.09597857,12.95445423,Health Post,Partially Functioning,True
Borno,Dikwa,Boboshe,Boboshe MCH Clinic,10.1638049,12.96681017,Health Post,Not Functioning,False
Borno,Dikwa,Boboshe,Bulonguwa Maibe Dispensary,10.34059627,12.96812085,Health Post,Not Functioning,False
Borno,Dikwa,Boboshe,Mujigute Dispensary,10.23059537,12.96942962,Health Clinic,Functioning,True
Borno,Dikwa,Dikwa,BULA BUSLIN,9.65096767,12.97058167,Health Clinic,Partially Functioning,True
Borno,Dikwa,Dikwa,Dikwa MCH Clinic,10.31438705,12.97066815,Health Post,Not Functioning,False
Borno,Dikwa,Dikwa,General Hospital Dkwa,10.16942319,12.97205473,Health Post,Partially Functioning,True
Borno,Dikwa,Dikwa,PHC DIKWA,10.42300951,12.97432621,PHC,Functioning,True
Borno,Dikwa,Dikwa,PHC MALLAM MAJA,10.3477271,12.9795794,Health Post,Partially Functioning,True
Borno,Dikwa,Dikwa,Sangaiya  IDPs Camp,10.703687,12.981865,Health Post,Functioning,True
Borno,Dikwa,Dikwa,Shehu Sanda Kyarimi IDPs,10.81822,12.98423,PHC,Functioning,True
Borno,Dikwa,Gajibo,Gajibo MCH Clinic,10.14248815,12.98842541,Health Clinic,Functioning,True
Borno,Dikwa,Gajibo,GAMEYE HEALTH POST,10.19466311,12.99099488,PHC,Partially Functioning,True
Borno,Dikwa,Gajibo,NGABURE DISPENSARY,10.23243328,12.99114063,Health Post,Not Functioning,False
Borno,Dikwa,Magarta / Sheffri,Jejemi Dispensary,9.57807667,12.997955,Health Clinic,Partially Functioning,True
Borno,Dikwa,Mallam Maja,Mukdala Dispensary,10.14917829,13.00239025,Health Clinic,Not Functioning,False
Borno,Dikwa,Mudu / Kaza,Kaza Dispensary,10.4441177,13.00327195,Health Post,Functioning,True
Borno,Dikwa,Mudu / Kaza,Mudu Dispensary,9.50920667,13.01027667,Health Post,Not Functioning,False
Borno,Dikwa,Mudu / Kaza,Muzuguli Dispensary,10.3249182,13.02092456,Health Post,Partially Functioning,False
Borno,Dikwa,Muliye / Jemuri,Durbe Dispensary,10.25500901,13.03164177,Health Clinic,Partially Functioning,True
Borno,Dikwa,Muliye / Jemuri,Masa PHC Clinic,10.21722671,13.03308528,Health Post,Not Functioning,False
Borno,Dikwa,Muliye / Jemuri,Muliye Dispensary,9.63895,13.03677833,Health Post,Partially Functioning,True
Borno,Dikwa,Ngudoram,Antul Dispensary,10.37913422,13.03967154,PHC,Functioning,True
Borno,Dikwa,Ngudoram,Ngudoram Dispensary,10.5896,13.04223,PHC,Functioning,True
Borno,Dikwa,Sogoma / Afuye,Kudeye Dispensary,10.19173951,13.04334497,Health Post,Functioning,True
Borno,Dikwa,Sogoma / Afuye,Sogoma Dispensary,10.47922,13.04555,Health Post,Functioning,True
Borno,Dikwa,Ufaye / Gujile,Bulonguwa Fadabe Dispensary,10.26023725,13.0462507,Health Post,Partially Functioning,True
Borno,Gubio,Ardimini,Baram Kuruwu Dispensary,10.18296152,13.0463895,Health Clinic,Functioning,True
Borno,Gubio,Gazabure,Gazabure Dispensary,10.11382748,13.0511198,Health Clinic,Functioning,True
Borno,Gubio,Gubio Town  I,BAZAM DISPENSARY,10.7532,13.0516,PHC,Functioning,True
Borno,Gubio,Gubio Town  I,Goni Abatchari Health Clinic,9.59492,13.05348,Health Post,Not Functioning,False
Borno,Gubio,Gubio Town  I,Gubio MCH Clinic,10.025165,13.06273335,Health Clinic,Partially Functioning,False
Borno,Gubio,Gubio Town II,General Hospital Gubio,10.25083333,13.06861111,Health Clinic,Functioning,True
Borno,Gubio,Kingowa,DUNGA DISPENSARY,11.82787,13.07246,IDP Clinic,Not Functioning,False
Borno,Gubio,Kingowa,KINGOWA HEALTH CLINIC,11.83788,13.07336,Health Clinic,Functioning,True
Borno,Gubio,Ngetra,Bindoldul Dispensary,10.10594106,13.07603821,Health Clinic,Partially Functioning,True
Borno,Gubio,Ngetra,MODEL PRIMARY HEALTH CARE CENTRE(MPHC),10.28298032,13.07619089,PHC,Partially Functioning,True
Borno,Gubio,Ngetra,NGETRA COMPREHENSIVE HEALTH CARE,10.047138,13.07809,Health Post,Partially Functioning,True
Borno,Gubio,Zowo,Model Primary Health care Centre (MPHC) Zowo,11.83529,13.07969,Health Clinic,Not Functioning,False
Borno,Guzamala,Aduwa,Aduwa Health Clinic,10.4971,13.08218,Health Post,Functioning,True
Borno,Guzamala,Gudumbali East,Bulturam Health Clinic,10.32762992,13.08332941,PHC,Functioning,True
Borno,Guzamala,Gudumbali East,General Hospital Gudumbali,11.83035,13.0845,Health Clinic,Functioning,True
Borno,Guzamala,Gudumbali East,Gudumbali MCH Clinic,11.83429,13.08778,Hospital,Functioning,True
Borno,Guzamala,Gudumbali West,GARANDA HEALTH CLINIC,10.2666449,13.09456548,PHC,Partially Functioning,True
Borno,Guzamala,Guworam,LINGIR HEALTH CLINIC,10.39957359,13.09729858,PHC,Not Functioning,False
Borno,Guzamala,Guzamala East,Goni Adamti Health Clinic,10.01611111,13.0975,Health Clinic,Partially Functioning,False
Borno,Guzamala,Guzamala West,Guzamala Health Clinic,12.1094,13.0983,Health Post,Functioning,True
Borno,Guzamala,Kingarwa,BUWA HEALTH CLINIC,10.0907233,13.0993483,Health Clinic,Partially Functioning,True
Borno,Guzamala,Kingarwa,Kingarwa Health Clinic,11.5047,13.1001,Health Post,Functioning,True
Borno,Guzamala,Mairari,Aligambari MCH Clinic,9.627565,13.100583,Health Clinic,Partially Functioning,False
Borno,Guzamala,Moduri,Moduri Health Clinic,11.84478,13.10065,IDP Clinic,Functioning,True
Borno,Guzamala,Wamiri,Wamiri Health Clinic,11.82777,13.10154,PHC,Functioning,True
Borno,Gwoza,Ashigashiya,Ashigasha Health Clinic,9.645517,13.103397,PHC,Functioning,True
Borno,Gwoza,Bita / Izge,Izge MCH,9.789108,13.105385,Health Clinic,Functioning,False
Borno,Gwoza,Bita / Izge,Izge PHC Clinic,9.551807,13.106207,PHC,Functioning,True
Borno,Gwoza,Bita / Izge,Modube Dispensary,9.57289,13.106588,Health Post,Not Functioning,False
Borno,Gwoza,Dure / Wala / Warabe,Dure Dispensary,10.1339516,13.108015,Health Clinic,Not Functioning,False
Borno,Gwoza,Dure / Wala / Warabe,Takwala Dispensary,10.35301136,13.10839844,PHC,Partially Functioning,True
Borno,Gwoza,Dure / Wala / Warabe,Wala MCH Clinic,10.20763983,13.10847151,Health Clinic,Functioning,True
Borno,Gwoza,Dure / Wala / Warabe,Warabe Dispensary,10.50247,13.10933,Health Post,Not Functioning,True
Borno,Gwoza,Gavva / Agapalwa,Agafalawa Dispensary,10.070416,13.1103466,Health Clinic,Not Functioning,False
Borno,Gwoza,Gavva / Agapalwa,Gava Dispensary,11.90636,13.11101,Hospital,Functioning,True
Borno,Gwoza,Guduf Nagadiyo,Guduf Dispensary,10.4453,13.1136,Health Post,Functioning,True
Borno,Gwoza,Guduf Nagadiyo,Kimbe Dispensary,9.711693,13.113607,Health Clinic,Partially Functioning,False
Borno,Gwoza,Gwoza Town Gadamayo,General Hospital Gwoza,11.78653,13.11547,IDP Clinic,Functioning,True
Borno,Gwoza,Gwoza Town Gadamayo,GWOZA HEALTH CLINIC,10.71312,13.11743,Health Clinic,Partially Functioning,True
Borno,Gwoza,Gwoza Town Gadamayo,MCH CLINIC,10.71313,13.11749,Health Post,Not Functioning,False
Borno,Gwoza,Gwoza Wakane / Bulabulin,Fadagwe Dispensary,9.970682,13.117687,Health Clinic,Partially Functioning,False
Borno,Gwoza,Hambagda/ Liman Kara/ New Settlement,Jaje Dispensary,10.30117125,13.118438,Health Post,Partially Functioning,False
Borno,Gwoza,Hambagda/ Liman Kara/ New Settlement,Limankara Health Clinic,11.86515,13.11874,Hospital,Functioning,True
Borno,Gwoza,Hambagda/ Liman Kara/ New Settlement,Valangede Health Clinic,11.82635,13.1193,IDP Clinic,Functioning,True
Borno,Gwoza,Hambagda/ Liman Kara/ New Settlement,Yamatake Dispensary,10.33009858,13.12090495,Health Post,Partially Functioning,False
Borno,Gwoza,Johode/Chikide/Kughum,Arboko Health Clinic,11.79134,13.1214,IDP Clinic,Functioning,True
Borno,Gwoza,Johode/Chikide/Kughum,Barawa PHC Clinic,10.23203,13.12302,Health Clinic,Functioning,True
Borno,Gwoza,Johode/Chikide/Kughum,EYN Clinic,11.85773,13.12327,PHC,Functioning,True
Borno,Gwoza,Johode/Chikide/Kughum,Hada Kaya Dispensary,10.171825,13.1243783,Health Clinic,Not Functioning,True
Borno,Gwoza,Johode/Chikide/Kughum,Kugum Health Clinic,10.2058783,13.1250833,Health Clinic,Partially Functioning,True
Borno,Gwoza,Kirawa/Jimini,General Hospital Kirawa,11.87328,13.127,Health Clinic,Not Functioning,False
Borno,Gwoza,Kirawa/Jimini,Kirawa Dispensary,9.535075,13.1277,Health Clinic,Partially Functioning,False
Borno,Gwoza,Kirawa/Jimini,Ndaba Health Clinic,11.83754,13.1303,Health Clinic,Functioning,True
Borno,Gwoza,Kurana Bassa/Ngoshe - Sama'A,Huduncha Dispensary,10.09171,13.1311766,PHC,Functioning,True
Borno,Gwoza,Kurana Bassa/Ngoshe - Sama'A,Ngoshe Sama Dispensary,11.79203,13.13175,IDP Clinic,Functioning,True
Borno,Gwoza,Ngoshe,General Hospital Ngoshe,11.84475,13.13463,IDP Clinic,Functioning,True
Borno,Gwoza,Pulka/Bokko,BOKO DISPENSARY,10.0395066,13.1347516,PHC,Functioning,True
Borno,Gwoza,Pulka/Bokko,EYN Clinic,11.86073,13.13701,Health Clinic,Partially Functioning,True
Borno,Gwoza,Pulka/Bokko,Pulka Health Clinic,10.24932011,13.1407311,Health Post,Partially Functioning,True
Borno,Gwoza,Pulka/Bokko,Pulka MCH Clinic,10.24932011,13.1407311,PHC,Partially Functioning,True
Borno,Hawul,Bilingwi,FSP Clinic Ghumma,11.86111,13.14129,Health Clinic,Functioning,True
Borno,Hawul,Dzar/ Vinadum/ Birni/ Dlandi,GRIMDAMCHORA DISPENSARY,10.007553,13.142745,Health Clinic,Partially Functioning,False
Borno,Hawul,Dzar/ Vinadum/ Birni/ Dlandi,Vinadam Dispensary,11.82681,13.14424,Hospital,Functioning,True
Borno,Hawul,Gwanzang  Pusda,Chata Dispensary,11.1443,13.14439,Health Clinic,Functioning,True
Borno,Hawul,Gwanzang  Pusda,Mbulatawiwi Dispensary,11.8266,13.14463,Health Clinic,Functioning,True
Borno,Hawul,Hizhi,General Hospital Azare,11.85374,13.14502,Health Clinic,Functioning,True
Borno,Hawul,Hizhi,Pelathabu Dispensary,11.85295,13.14753,Health Post,Functioning,True
Borno,Hawul,Kida,Gyarha Dispensary,11.88002,13.14761,Health Clinic,Functioning,True
Borno,Hawul,Kida,Kida PHC Clinic,11.8455,13.14769,IDP Clinic,Functioning,True
Borno,Hawul,Kida,Yimirshika Health Post,11.83926,13.15012,Hospital,Functioning,True
Borno,Hawul,Kwajaffa/Hang,Gangshaffa Dispensary,11.83619,13.15104,Hospital,Functioning,True
Borno,Hawul,Kwajaffa/Hang,Harang Dispensary,10.2432767,13.15343259,PHC,Functioning,True
Borno,Hawul,Kwajaffa/Hang,Kirputu PHC Clinic,11.85796,13.15575,Health Clinic,Functioning,True
Borno,Hawul,Kwajaffa/Hang,Kwaguhulatu Dispensary,11.84547,13.15629,Health Clinic,Functioning,True
Borno,Hawul,Kwajaffa/Hang,Kwajafa Dispensary,10.31776154,13.15800418,PHC,Partially Functioning,True
Borno,Hawul,Kwajaffa/Hang,T/ Alade Dispensary,10.0582766,13.158466,Health Post,Partially Functioning,True
Borno,Hawul,Kwaya-Bur/Tanga Rumta,EYN DHC DURKWA,12.49215,13.15876,Health Clinic,Partially Functioning,True
Borno,Hawul,Kwaya-Bur/Tanga Rumta,Kwayabura Dispensary,10.1222933,13.1595916,PHC,Functioning,True
Borno,Hawul,Kwaya-Bur/Tanga Rumta,MULBIYA DISPENSARY,11.85683,13.15964,Health Clinic,Functioning,True
Borno,Hawul,Marama/Kidang,GENERAL HOSPITAL MARAMA,11.8476,13.16102,Health Clinic,Functioning,True
Borno,Hawul,Marama/Kidang,Kidang Dispensary,10.32889335,13.16169338,PHC,Partially Functioning,True
Borno,Hawul,Pama/Whitambaya,Pama Dispensary,10.31051151,13.16304799,Health Clinic,Functioning,True
Borno,Hawul,Pama/Whitambaya,Whitambaya Dispensary,10.359973,13.16308306,Health Post,Not Functioning,False
Borno,Hawul,Puba/Vidau/Lokoja,Gwalam Dispensary,9.560703,13.16559,Health Clinic,Functioning,False
Borno,Hawul,Puba/Vidau/Lokoja,Gyung Health Post,10.29918227,13.16654556,Health Clinic,Functioning,True
Borno,Hawul,Puba/Vidau/Lokoja,Hyera Dispensary,11.85117,13.16814,Hospital,Partially Functioning,True
Borno,Hawul,Puba/Vidau/Lokoja,Kukurupu Dispensary,11.85103,13.16856,Health Post,Functioning,True
Borno,Hawul,Puba/Vidau/Lokoja,LOKOJA DISPENSARY,10.40212914,13.16874924,Health Clinic,Functioning,True
Borno,Hawul,Puba/Vidau/Lokoja,PELABIRNI DISPENSARY,11.86728,13.16914,Health Clinic,Functioning,True
Borno,Hawul,Sakwa/Hema,Hema Health Post,10.13068,13.17048,Health Clinic,Partially Functioning,True
Borno,Hawul,Sakwa/Hema,SAKWA PHC,11.83982,13.17052,Health Post,Functioning,True
Borno,Hawul,Shaffa,EYN Dispensary,11.79107,13.17156,Health Clinic,Functioning,True
Borno,Hawul,Shaffa,Gula Dispensary,11.79107,13.17156,Hospital,Functioning,True
Borno,Hawul,Shaffa,SHAFFA PHC,10.17629,13.1735383,PHC,Functioning,True
Borno,Jere,Alau,ALAU DISPENSARY,11.84662,13.17387,Health Post,Functioning,True
Borno,Jere,Bale Galtimari,Fori Health Clinic,11.8514,13.17616,Health Clinic,Functioning,True
Borno,Jere,Bale Galtimari,Jiddari Health Clinic,11.79972,13.1779,Health Clinic,Partially Functioning,True
Borno,Jere,Bale Galtimari,Royal Hospital,11.81593,13.17796,Health Clinic,Functioning,True
Borno,Jere,Dala Lawanti,Dala Dispensary,9.932067,13.178748,Health Post,Not Functioning,False
Borno,Jere,Dusuman,CHAD BASIN CLINIC,11.87829,13.17941,IDP Clinic,Functioning,True
Borno,Jere,Dusuman,CUSTOM HOUSE IDP CAMP CLINIC,11.8473,13.18106,Health Clinic,Functioning,True
Borno,Jere,Dusuman,DUSUMAN CLINIC,10.06287,13.1843916,PHC,Functioning,True
Borno,Jere,Dusuman,Farm Centre IDP Camp,10.026116,13.1845116,Health Clinic,Partially Functioning,False
Borno,Jere,Dusuman,Muna IDP Camp Clinic A,10.39769597,13.18582713,Health Clinic,Partially Functioning,True
Borno,Jere,Dusuman,Muna IDP Camp Clinic B,9.952092,13.186055,PHC,Partially Functioning,False
Borno,Jere,Dusuman,Police Hospital,11.80327,13.18634,Health Clinic,Not Functioning,False
Borno,Jere,Gomari,Dominion Maternity,11.81101,13.188,Health Clinic,Functioning,True
Borno,Jere,Gomari,Gomari Health Clinic,11.80317,13.18827,Health Clinic,Functioning,True
Borno,Jere,Gomari,RAHAMA CLINIC,12.53075,13.18881,Health Clinic,Partially Functioning,False
Borno,Jere,Gomari,Rehabilitation Centre IDP Camp,10.06519893,13.1897933,Hospital,Functioning,False
Borno,Jere,Gomari,Umaru Shehu Ultra Modern Hospital,10.211677,13.190472,Health Clinic,Partially Functioning,True
Borno,Jere,Gongulong,7 Division Hospital Maimalari,11.92189,13.19148,PHC,Partially Functioning,True
Borno,Jere,Gongulong,Gongulong Comprensive Health Centre,9.935823,13.193205,Health Clinic,Partially Functioning,False
Borno,Jere,Gongulong,Kesa Kura Dispensary,10.41598,13.19506,Health Post,Partially Functioning,True
Borno,Jere,Maimusari,Maimusari Health Clinic,10.1149866,13.1951216,PHC,Partially Functioning,True
Borno,Jere,Mairi,Dalori IDP Camp Airforce,10.113846,13.1961216,Health Clinic,Partially Functioning,False
Borno,Jere,Mairi,Dalori Quarters Health Clinic,10.159282,13.19656,Health Post,Partially Functioning,True
Borno,Jere,Mairi,Divine Health Clinic,11.84805,13.19798,IDP Clinic,Functioning,True
Borno,Jere,Mairi,Federal Training Centre Dalori IDP Camp clinic B,11.84825,13.19807,Health Clinic,Functioning,True
Borno,Jere,Mairi,Federal Training Centre Dalori IDP Camp clinic C,10.63478,13.19859,Health Post,Partially Functioning,True
Borno,Jere,Mairi,Mairi Health Clinic,10.0919783,13.198725,Health Clinic,Partially Functioning,True
Borno,Jere,Mairi,NAF Emaergency medical centre IDPs camp,10.23451,13.20061,Health Post,Not Functioning,False
Borno,Jere,Mairi,UniMaid Health Clinic,9.891205,13.200755,Health Clinic,Partially Functioning,True
Borno,Jere,Mairi,University of Maiduguri Teaching Hospital (UMTH),11.8515,13.20135,Health Clinic,Functioning,True
Borno,Jere,Mashamari,505 Housing Estate Health Clinic,9.891165,13.20451,PHC,Functioning,False
Borno,Jere,Mashamari,Goni Kachallari IDP Camp,10.22500664,13.20541378,Health Post,Not Functioning,False
Borno,Jere,Mashamari,Mashamari Health Clinic,10.119965,13.206745,Health Post,Functioning,True
Borno,Jere,Mashamari,Taimakon Jamaa Health Clinic,10.136067,13.207002,PHC,Partially Functioning,True
Borno,Jere,Ngudaa/Addamari,Khadamari Health Clinic,12.4853,13.20794,Hospital,Not Functioning,False
Borno,Jere,Ngudaa/Addamari,Zabarmari Health Clinic,10.38921189,13.20944696,Health Post,Not Functioning,False
Borno,Jere,Old Maiduguri,Dalaram Health Clinic,10.45601,13.21016,Health Clinic,Partially Functioning,True
Borno,Jere,Old Maiduguri,Madinatu IDP Camp,12.48785,13.21232,Health Post,Partially Functioning,False
Borno,Jere,Tuba,Aliturari Dispensary,10.014085,13.21336,Health Clinic,Partially Functioning,False
Borno,Jere,Tuba,Tuba dispensary,12.49424,13.21383,Health Clinic,Partially Functioning,True
Borno,Kaga,Afa/Dig/Maudori,Fai Dispensary,10.1148367,13.21407563,Health Clinic,Not Functioning,False
Borno,Kaga,Benisheikh,Benisheik MCH Clinic,11.86163,13.21465,IDP Clinic,Functioning,True
Borno,Kaga,Benisheikh,General Hospital Benisheik,10.32061,13.21632,Health Post,Not Functioning,False
Borno,Kaga,Dongo,Dongo Dispensary,11.85973,13.21639,Hospital,Functioning,True
Borno,Kaga,Galangi,Galangi Health Clinic,10.45130247,13.21792718,PHC,Partially Functioning,True
Borno,Kaga,Guwo,Guwo Dispensary,11.77678,13.21816,Health Clinic,Functioning,True
Borno,Kaga,Karagawaru,Karagawaru Dispensary,9.993427,13.218328,PHC,Partially Functioning,False
Borno,Kaga,Mainok,Mainok MCH Clinic,10.1234116,13.2188566,PHC,Functioning,True
Borno,Kaga,Marguba,Marguba Dispensary,9.63697,13.21892,Health Clinic,Partially Functioning,False
Borno,Kaga,Ngamdu,PRIMARY HEALTH CENTRE,10.24789554,13.21939466,Health Post,Not Functioning,False
Borno,Kaga,Ngamdu,Tamsu Kawu PHC Clinic,10.27889545,13.21939777,Health Post,Not Functioning,False
Borno,Kaga,Shettimari,Shettimari Health Clinic,11.86389,13.2208,Health Clinic,Functioning,True
Borno,Kaga,Tobolo,Tobolo Health Clinic,10.150915,13.22124,PHC,Partially Functioning,True
Borno,Kaga,Wajiro / Burgumma,Burguma Dispensary,9.90498,13.223195,Health Clinic,Not Functioning,False
Borno,Kaga,Wajiro / Burgumma,Maintakururi MCH Clinic,11.77923,13.22321,Health Clinic,Functioning,True
Borno,Kaga,Wassaram,Wasaram MCH Clinic,10.35370977,13.22324032,Health Post,Not Functioning,False
Borno,Kala/Balge,Jarawa/Sangaya,Jarawa Dispensary,10.199757,13.223344,PHC,Functioning,True
Borno,Kala/Balge,"Jilbe  ""A""",Jilbe PHC Clinic,11.77898,13.22375,IDP Clinic,Functioning,True
Borno,Kala/Balge,"Jilbe ""B""/Koma Kaudi",Koma Kaudi Health Clinic,11.78076,13.22392,IDP Clinic,Functioning,True
Borno,Kala/Balge,"Jilbe ""B""/Koma Kaudi",KURFA HEALTH POST,10.46039455,13.22419563,Health Clinic,Partially Functioning,True
Borno,Kala/Balge,Kala,Kala Dispensary,9.666647,13.22494,PHC,Functioning,True
Borno,Kala/Balge,Kumaga,KALMA HEALTH CLINIC,9.9561,13.226665,Health Clinic,Partially Functioning,False
Borno,Kala/Balge,Mada,Minsherde Health Clinic,11.78132,13.22677,IDP Clinic,Functioning,True
Borno,Kala/Balge,Moholo,Moholo Health Post,9.974043,13.226875,Health Clinic,Partially Functioning,False
Borno,Kala/Balge,"Rann  ""A""",ICRC CLINIC,10.45840467,13.22701988,Health Clinic,Partially Functioning,True
Borno,Kala/Balge,"Rann  ""A""",MSF IDP CLINIC,10.373142,13.229003,PHC,Partially Functioning,True
Borno,Kala/Balge,"Rann  ""A""",RANN GENERAL HOSPITAL,10.149432,13.230827,Health Clinic,Not Functioning,False
Borno,Kala/Balge,"Rann  ""A""",RANN IDP CLINIC,10.383,13.2311,Hospital,Partially Functioning,True
Borno,Kala/Balge,"Rann  ""A""",RANN PHC CLINIC,9.91595,13.23283,Health Clinic,Not Functioning,False
Borno,Kala/Balge,"Rann  ""A""",Tilam Health Clinic,10.054407,13.23496,Health Clinic,Functioning,False
Borno,Kala/Balge,"Rann  ""A""",Wumbi Health Clinic,10.4838455,13.23595632,Health Post,Not Functioning,False
Borno,Kala/Balge,"Rann ""B''/Daima",Daima Health clinic,9.924187,13.237023,Health Clinic,Functioning,False
Borno,Kala/Balge,"Rann ""B''/Daima",Sabkura Health Clinic,10.194725,13.238687,PHC,Functioning,True
Borno,Kala/Balge,Sigal/Karche,Bulung Health Clinic,10.441397,13.240775,PHC,Partially Functioning,True
Borno,Kala/Balge,Sigal/Karche,Sigal MCH Clinic,11.928,13.24294,Health Clinic,Functioning,True
Borno,Kala/Balge,Sigal/Karche,Sigal PHC,10.28061,13.24318,Health Post,Functioning,True
Borno,Konduga,Auno / Chabbol,1000 Housing Estate Health Clinic,10.073545,13.245738,Health Post,Partially Functioning,False
Borno,Konduga,Auno / Chabbol,400 Housing Estate Gubio Road IDP Camp Clinic A,10.00112,13.246187,Health Clinic,Partially Functioning,False
Borno,Konduga,Auno / Chabbol,400 Housing Estate Gubio Road IDP Camp Clinic B,10.092463,13.246351,Health Clinic,Partially Functioning,False
Borno,Konduga,Auno / Chabbol,777 Housing Estate Health Clinic,9.745787,13.248883,PHC,Functioning,False
Borno,Konduga,Auno / Chabbol,AUNO HEALTH CLINIC,11.85126,13.24956,Health Clinic,Functioning,True
Borno,Konduga,Auno / Chabbol,CHABBAL HEALTH CLINIC,11.87126,13.24976,IDP Clinic,Functioning,True
Borno,Konduga,Auno / Chabbol,NAF CLINIC,10.105473,13.250427,Health Clinic,Partially Functioning,True
Borno,Konduga,Auno / Chabbol,Njimtilo Health Clinic,11.8743,13.25059,IDP Clinic,Functioning,True
Borno,Konduga,Auno / Chabbol,Pompomari Health Clinic,10.25893,13.251335,Health Clinic,Functioning,True
Borno,Konduga,Auno / Chabbol,TUNGUSHE HEALTH CLINIC,10.23124,13.252161,PHC,Functioning,True
Borno,Konduga,Dalori / Wanori,250 Housing Estate (Kofa) Camp Clinic,10.265134,13.25223,Health Clinic,Functioning,True
Borno,Konduga,Dalori / Wanori,Dalori Health Clinic,10.201625,13.25348,Health Clinic,Functioning,True
Borno,Konduga,Dalori / Wanori,Dengelti Health Clinic,10.261358,13.255423,Health Post,Partially Functioning,True
Borno,Konduga,Dalori / Wanori,Wanori Health Clinic,10.2693242,13.2557067,Health Post,Not Functioning,False
Borno,Konduga,Dawa East / Malari / Kangamari,BIDINGERI CLINIC,10.243438,13.25614,PHC,Functioning,True
Borno,Konduga,Dawa East / Malari / Kangamari,Sherifdariri Health Clinic,10.147286,13.257236,Health Post,Partially Functioning,True
Borno,Konduga,Jewu / Lamboa,ABBA FURI CLINIC,10.304305,13.257643,Health Clinic,Partially Functioning,True
Borno,Konduga,Jewu / Lamboa,Jakana Comprehensive Health Centre,10.26207,13.257942,Health Post,Functioning,True
Borno,Konduga,Jewu / Lamboa,Jewu Health Clinic,11.8942,13.26102,Health Clinic,Partially Functioning,True
Borno,Konduga,Kawuri,Aulari Health Clinic,10.5186111,13.2613889,Health Clinic,Not Functioning,False
Borno,Konduga,Kawuri,Kashimiri Health Clinic,10.319433,13.262505,Health Clinic,Not Functioning,True
Borno,Konduga,Kawuri,Kawuri MCH Clinic,10.260248,13.263537,Health Post,Partially Functioning,True
Borno,Konduga,Kawuri,Maidurmari Health Clinic,10.27929,13.265735,PHC,Partially Functioning,True
Borno,Konduga,Kelumiri / Ngalbi Amari / Yale,Gabchari Health Clinic,10.261018,13.266703,Health Clinic,Not Functioning,False
Borno,Konduga,Kelumiri / Ngalbi Amari / Yale,Mastagujari Health Clinic,10.261698,13.266865,Health Clinic,Functioning,True
Borno,Konduga,Kelumiri / Ngalbi Amari / Yale,Model Primary Health Care Centre (MPHC) Yale,10.314903,13.267453,PHC,Partially Functioning,True
Borno,Konduga,Konduga,28 HOUSING CLINIC,10.66837,13.26753,Health Post,Functioning,True
Borno,Konduga,Konduga,Boarding Primary School IDP Camp,10.304205,13.267601,Health Post,Not Functioning,False
Borno,Konduga,Konduga,General Hospital Konduga,10.266567,13.268017,Health Clinic,Partially Functioning,True
Borno,Konduga,Konduga,Konduga MCH Clinic,10.259057,13.268425,Health Post,Functioning,True
Borno,Konduga,Mairamri / Yeleri / Bazamri,Arnari Health Clinic,10.273952,13.270077,PHC,Partially Functioning,True
Borno,Konduga,Mairamri / Yeleri / Bazamri,Lawanti Health Clinic,10.06375,13.270207,Health Clinic,Partially Functioning,False
Borno,Konduga,Mairamri / Yeleri / Bazamri,Mairari PHC Clinic,10.261765,13.270277,Hospital,Functioning,True
Borno,Konduga,Mairamri / Yeleri / Bazamri,Malari Dispensary,10.266593,13.27116,PHC,Functioning,True
Borno,Konduga,Mairamri / Yeleri / Bazamri,Muktari Health Clinic,10.26642,13.272317,PHC,Partially Functioning,True
Borno,Konduga,Mairamri / Yeleri / Bazamri,Yabbal Health Clinic,10.262358,13.273357,Health Post,Functioning,True
Borno,Konduga,Masba / Dalwa West,Dalwa Dispensary,10.270415,13.2749478,PHC,Functioning,True
Borno,Konduga,Masba / Dalwa West,MAICHURI HEALTH CLINIC,10.5303333,13.27778,Health Clinic,Partially Functioning,True
Borno,Konduga,Masba / Dalwa West,Mastafantamiri Health Clinic,10.55777778,13.27778,PHC,Functioning,True
Borno,Konduga,Masba / Dalwa West,Masuwa Abbari Health Clinic,10.72607,13.278287,Health Clinic,Partially Functioning,True
Borno,Konduga,Nyaleri/Sandia/Yejiwa,Abulam Health Clinic,10.252651,13.27839,Health Post,Functioning,True
Borno,Konduga,Nyaleri/Sandia/Yejiwa,Bulabulin Health Clinic,10.593208,13.279768,Health Clinic,Functioning,True
Borno,Konduga,Nyaleri/Sandia/Yejiwa,Nyaleri Health Clinic,10.51043,13.279785,Health Post,Not Functioning,True
Borno,Konduga,Nyaleri/Sandia/Yejiwa,Sandia Dispensary,9.968438,13.280462,Health Clinic,Functioning,False
Borno,Konduga,Nyaleri/Sandia/Yejiwa,Yagiwa Health Clinic,10.275175,13.28087,Health Post,Partially Functioning,True
Borno,Konduga,Sojiri/ Nguro - Nguro,Ajiri Binami Health Clinic,10.436555,13.280887,Health Clinic,Not Functioning,True
